Date / Time, _IO_EM_DI_00, _IO_EM_DI_01, _IO_P3_AI_00, _IO_P3_AI_01, TEMP_Scaled_Value, _IO_P2_AO_00, _IO_P2_AO_01, _IO_EM_DO_00, _IO_EM_DO_01
2022-03-03/15:44:43.205836, False, False, 20919, 33472, 79.91004943847656, 65535, 65535, False, False
2022-03-03/15:44:43.748416, False, False, 20921, 33472, 79.91004943847656, 65535, 65535, False, False
2022-03-03/15:44:44.286651, False, False, 20921, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:44:44.851416, False, False, 20921, 33472, 79.91004943847656, 65535, 65535, False, False
2022-03-03/15:44:45.410286, False, False, 20920, 33471, 79.90592956542969, 65535, 65535, False, False
2022-03-03/15:44:45.953982, False, False, 20921, 33468, 79.89356994628906, 65535, 65535, False, False
2022-03-03/15:44:46.491656, False, False, 20920, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:44:47.022383, False, False, 20921, 33469, 79.89768981933594, 65535, 65535, False, False
2022-03-03/15:44:47.567378, False, False, 20921, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:44:48.121955, False, False, 20923, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:44:48.673422, False, False, 20922, 33495, 80.00480651855469, 65535, 65535, False, False
2022-03-03/15:44:49.216295, False, False, 20922, 33471, 79.90592956542969, 65535, 65535, False, False
2022-03-03/15:44:49.779636, False, False, 20920, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:44:50.335699, False, False, 20920, 33469, 79.89768981933594, 65535, 65535, False, False
2022-03-03/15:44:50.886762, False, False, 20921, 33469, 79.89768981933594, 65535, 65535, False, False
2022-03-03/15:44:51.426973, False, False, 20921, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:44:51.987028, False, False, 20922, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:44:52.550872, False, False, 20920, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:44:53.108697, False, False, 20922, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:44:53.645623, False, False, 20920, 33469, 79.89768981933594, 65535, 65535, False, False
2022-03-03/15:44:54.211357, False, False, 20922, 33472, 79.91004943847656, 65535, 65535, False, False
2022-03-03/15:44:54.750449, False, False, 20922, 33469, 79.89768981933594, 65535, 65535, False, False
2022-03-03/15:44:55.290502, False, False, 20921, 33493, 79.99656677246094, 65535, 65535, False, False
2022-03-03/15:44:55.849965, False, False, 20921, 33472, 79.99656677246094, 65535, 65535, False, False
2022-03-03/15:44:56.426945, False, False, 20922, 33471, 79.90592956542969, 65535, 65535, False, False
2022-03-03/15:44:56.981916, False, False, 20921, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:44:57.535574, False, False, 20922, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:44:58.096693, False, False, 20921, 33493, 79.99656677246094, 65535, 65535, False, False
2022-03-03/15:44:58.639987, False, False, 20920, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:44:59.192157, False, False, 20921, 33493, 79.99656677246094, 65535, 65535, False, False
2022-03-03/15:44:59.753473, False, False, 20920, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:45:00.296859, False, False, 20921, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:45:00.855464, False, False, 20921, 33494, 80.00068664550781, 65535, 65535, False, False
2022-03-03/15:45:01.425507, False, False, 20920, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:45:01.964356, False, False, 20922, 33469, 79.89768981933594, 65535, 65535, False, False
2022-03-03/15:45:02.504888, False, False, 20922, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:45:03.052058, False, False, 20919, 33495, 80.00480651855469, 65535, 65535, False, False
2022-03-03/15:45:03.607341, False, False, 20923, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:45:04.175101, False, False, 20921, 33490, 79.98420715332031, 65535, 65535, False, False
2022-03-03/15:45:04.712619, False, False, 20921, 33494, 80.00068664550781, 65535, 65535, False, False
2022-03-03/15:45:05.266118, False, False, 20922, 33489, 79.98008728027344, 65535, 65535, False, False
2022-03-03/15:45:05.820300, False, False, 20923, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:45:06.384374, False, False, 20922, 33490, 79.98420715332031, 65535, 65535, False, False
2022-03-03/15:45:06.946733, False, False, 20922, 33490, 79.98420715332031, 65535, 65535, False, False
2022-03-03/15:45:07.510810, False, False, 20922, 33489, 79.98008728027344, 65535, 65535, False, False
2022-03-03/15:45:08.060529, False, False, 20921, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:45:08.628321, False, False, 20922, 33495, 80.00480651855469, 65535, 65535, False, False
2022-03-03/15:45:09.177563, False, False, 20923, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:45:09.721782, False, False, 20920, 33490, 79.98420715332031, 65535, 65535, False, False
2022-03-03/15:45:10.282388, False, False, 20921, 33487, 79.97184753417969, 65535, 65535, False, False
2022-03-03/15:45:10.836616, False, False, 20921, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:45:11.398989, False, False, 20924, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:45:11.951723, False, False, 20921, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:45:12.500503, False, False, 20920, 33493, 79.99656677246094, 65535, 65535, False, False
2022-03-03/15:45:13.053102, False, False, 20920, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:45:13.598764, False, False, 20924, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:45:14.146552, False, False, 20921, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:45:14.710086, False, False, 20919, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:45:15.261552, False, False, 20924, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:45:15.807234, False, False, 20922, 33490, 79.98420715332031, 65535, 65535, False, False
2022-03-03/15:45:16.345327, False, False, 20923, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:45:16.906223, False, False, 20922, 33469, 79.89768981933594, 65535, 65535, False, False
2022-03-03/15:45:17.469097, False, False, 20922, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:45:18.019614, False, False, 20921, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:45:18.558844, False, False, 20921, 33489, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:45:19.101779, False, False, 20921, 33496, 80.00892639160156, 65535, 65535, False, False
2022-03-03/15:45:19.641437, False, False, 20921, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:45:20.191981, False, False, 20922, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:45:20.749605, False, False, 20922, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:45:21.303361, False, False, 20921, 33493, 79.99656677246094, 65535, 65535, False, False
